,2020-01-22,2020-01-23,2020-01-24,2020-01-25,2020-01-26,2020-01-27,2020-01-28,2020-01-29,2020-01-30,2020-01-31,2020-02-01,2020-02-02,2020-02-03,2020-02-04,2020-02-05,2020-02-06,2020-02-07,2020-02-08,2020-02-09,2020-02-10,2020-02-11,2020-02-12,2020-02-13,2020-02-14,2020-02-15,2020-02-16,2020-02-17,2020-02-18,2020-02-19,2020-02-20,2020-02-21,2020-02-22,2020-02-23,2020-02-24,2020-02-25,2020-02-26,2020-02-27,2020-02-28,2020-02-29,2020-03-01,2020-03-02,2020-03-03,2020-03-04,2020-03-05,2020-03-06,2020-03-07,2020-03-08,2020-03-09,2020-03-10,2020-03-11,2020-03-12,2020-03-13,2020-03-14,2020-03-15,2020-03-16,2020-03-17,2020-03-18,2020-03-19,2020-03-20,2020-03-21,2020-03-22,2020-03-23,2020-03-24,2020-03-25,2020-03-26,2020-03-27,2020-03-28,2020-03-29,2020-03-30,2020-03-31,2020-04-01,2020-04-02,2020-04-03,2020-04-04,2020-04-05,2020-04-06,2020-04-07,2020-04-08,2020-04-09,2020-04-10,2020-04-11,2020-04-12,2020-04-13,2020-04-14,2020-04-15,2020-04-16,2020-04-17,2020-04-18,2020-04-19,2020-04-20,2020-04-21,2020-04-22,2020-04-23,2020-04-24,2020-04-25,2020-04-26,2020-04-27,2020-04-28,2020-04-29,2020-04-30,2020-05-01,2020-05-02,2020-05-03,2020-05-04,2020-05-05,2020-05-06,2020-05-07,2020-05-08,2020-05-09,2020-05-10,2020-05-11,2020-05-12,2020-05-13,2020-05-14,2020-05-15,2020-05-16,2020-05-17,2020-05-18,2020-05-19,2020-05-20,2020-05-21,2020-05-22,2020-05-23,2020-05-24,2020-05-25,2020-05-26,2020-05-27,2020-05-28,2020-05-29,2020-05-30,2020-05-31,2020-06-01,2020-06-02,2020-06-03,2020-06-04,2020-06-05,2020-06-06,2020-06-07,2020-06-08,2020-06-09,2020-06-10,2020-06-11,2020-06-12,2020-06-13,2020-06-14,2020-06-15,2020-06-16,2020-06-17,2020-06-18,2020-06-19,2020-06-20,2020-06-21,2020-06-22,2020-06-23,2020-06-24,2020-06-25,2020-06-26,2020-06-27,2020-06-28,2020-06-29,2020-06-30,2020-07-01,2020-07-02,2020-07-03,2020-07-04,2020-07-05,2020-07-06,2020-07-07,2020-07-08,2020-07-09,2020-07-10,2020-07-11,2020-07-12,2020-07-13,2020-07-14,2020-07-15,2020-07-16,2020-07-17,2020-07-18,2020-07-19,2020-07-20,2020-07-21,2020-07-22,2020-07-23,2020-07-24,2020-07-25,2020-07-26,2020-07-27,2020-07-28,2020-07-29,2020-07-30,2020-07-31,2020-08-01,2020-08-02,2020-08-03,2020-08-04,2020-08-05,2020-08-06,2020-08-07,2020-08-08,2020-08-09,2020-08-10,2020-08-11,2020-08-12,2020-08-13,2020-08-14,2020-08-15,2020-08-16,2020-08-17,2020-08-18,2020-08-19,2020-08-20,2020-08-21,2020-08-22,2020-08-23,2020-08-24,2020-08-25,2020-08-26,2020-08-27,2020-08-28,2020-08-29,2020-08-30,2020-08-31,2020-09-01,2020-09-02,2020-09-03,2020-09-04,2020-09-05,2020-09-06,2020-09-07,2020-09-08,2020-09-09,2020-09-10,2020-09-11,2020-09-12,2020-09-13
Niger,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,3.0,3.0,7.0,10.0,10.0,10.0,18.0,27.0,27.0,74.0,98.0,120.0,144.0,184.0,253.0,278.0,342.0,410.0,438.0,491.0,529.0,529.0,570.0,584.0,584.0,627.0,639.0,648.0,648.0,657.0,662.0,671.0,681.0,684.0,696.0,701.0,709.0,713.0,719.0,728.0,736.0,750.0,755.0,763.0,770.0,781.0,795.0,815.0,821.0,832.0,854.0,860.0,876.0,885.0,889.0,904.0,909.0,914.0,920.0,924.0,937.0,943.0,945.0,951.0,952.0,952.0,955.0,955.0,956.0,958.0,958.0,960.0,961.0,963.0,966.0,970.0,973.0,973.0,974.0,974.0,974.0,978.0,980.0,980.0,980.0,1016.0,1020.0,1020.0,1020.0,1035.0,1036.0,1046.0,1051.0,1051.0,1056.0,1059.0,1062.0,1074.0,1075.0,1075.0,1075.0,1081.0,1082.0,1082.0,1088.0,1093.0,1094.0,1097.0,1097.0,1099.0,1099.0,1099.0,1099.0,1099.0,1100.0,1102.0,1102.0,1104.0,1104.0,1105.0,1113.0,1122.0,1124.0,1124.0,1124.0,1136.0,1132.0,1132.0,1132.0,1134.0,1134.0,1136.0,1147.0,1152.0,1152.0,1152.0,1153.0,1153.0,1157.0,1158.0,1158.0,1158.0,1161.0,1161.0,1161.0,1165.0,1167.0,1167.0,1167.0,1167.0,1169.0,1172.0,1172.0,1172.0,1172.0,1173.0,1173.0,1173.0,1175.0,1175.0,1175.0,1176.0,1176.0,1176.0,1177.0,1177.0,1177.0,1177.0,1177.0,1178.0,1178.0,1178.0,1178.0,1178.0,1180.0
Chad,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,7.0,7.0,8.0,8.0,9.0,9.0,9.0,10.0,10.0,11.0,11.0,11.0,18.0,23.0,23.0,23.0,27.0,27.0,33.0,33.0,33.0,33.0,33.0,33.0,40.0,46.0,46.0,46.0,52.0,52.0,73.0,73.0,117.0,117.0,117.0,170.0,170.0,253.0,260.0,322.0,322.0,322.0,357.0,372.0,399.0,428.0,474.0,503.0,519.0,545.0,565.0,588.0,611.0,648.0,675.0,687.0,700.0,715.0,726.0,759.0,759.0,778.0,790.0,803.0,820.0,828.0,836.0,836.0,837.0,839.0,844.0,846.0,848.0,848.0,848.0,850.0,850.0,853.0,854.0,854.0,858.0,858.0,858.0,858.0,860.0,860.0,863.0,865.0,865.0,866.0,866.0,866.0,866.0,868.0,871.0,871.0,872.0,872.0,873.0,873.0,873.0,874.0,874.0,880.0,880.0,884.0,885.0,886.0,887.0,889.0,889.0,889.0,889.0,889.0,915.0,915.0,915.0,915.0,922.0,926.0,926.0,935.0,936.0,936.0,936.0,936.0,938.0,939.0,942.0,942.0,942.0,944.0,945.0,946.0,949.0,949.0,951.0,952.0,956.0,959.0,970.0,971.0,972.0,981.0,982.0,986.0,987.0,995.0,998.0,1004.0,1008.0,1008.0,1012.0,1013.0,1017.0,1017.0,1018.0,1023.0,1034.0,1039.0,1040.0,1045.0,1048.0,1051.0,1081.0,1083.0,1084.0
Vietnam,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,6.0,6.0,8.0,8.0,8.0,10.0,10.0,13.0,13.0,14.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,18.0,30.0,30.0,31.0,38.0,39.0,47.0,53.0,56.0,61.0,66.0,75.0,85.0,91.0,94.0,113.0,123.0,134.0,141.0,153.0,163.0,174.0,188.0,203.0,212.0,218.0,233.0,237.0,240.0,241.0,245.0,249.0,251.0,255.0,257.0,258.0,262.0,265.0,266.0,267.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,268.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,270.0,271.0,271.0,271.0,271.0,288.0,288.0,288.0,288.0,288.0,288.0,288.0,312.0,314.0,318.0,320.0,324.0,324.0,324.0,324.0,324.0,325.0,325.0,326.0,327.0,327.0,327.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,328.0,329.0,331.0,332.0,332.0,332.0,332.0,333.0,334.0,334.0,334.0,334.0,335.0,342.0,349.0,349.0,349.0,349.0,349.0,352.0,352.0,353.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,355.0,369.0,369.0,369.0,369.0,370.0,370.0,372.0,373.0,373.0,381.0,381.0,382.0,382.0,383.0,384.0,401.0,408.0,412.0,415.0,417.0,420.0,431.0,446.0,459.0,509.0,558.0,590.0,621.0,652.0,672.0,717.0,750.0,789.0,812.0,841.0,847.0,866.0,883.0,911.0,930.0,951.0,964.0,983.0,989.0,994.0,1007.0,1009.0,1014.0,1016.0,1022.0,1029.0,1034.0,1036.0,1038.0,1040.0,1040.0,1044.0,1044.0,1046.0,1046.0,1049.0,1049.0,1049.0,1049.0,1054.0,1059.0,1059.0,1060.0,1060.0,1063.0
Sao Tome and Principe,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,8.0,8.0,14.0,16.0,16.0,16.0,23.0,174.0,174.0,187.0,208.0,208.0,208.0,208.0,208.0,220.0,235.0,235.0,235.0,235.0,246.0,251.0,251.0,251.0,251.0,251.0,251.0,299.0,441.0,443.0,458.0,463.0,479.0,483.0,484.0,484.0,484.0,485.0,499.0,499.0,513.0,513.0,514.0,611.0,632.0,639.0,659.0,661.0,662.0,671.0,683.0,688.0,693.0,698.0,698.0,702.0,707.0,710.0,711.0,712.0,713.0,713.0,713.0,714.0,715.0,717.0,719.0,719.0,720.0,721.0,724.0,724.0,726.0,727.0,727.0,729.0,732.0,732.0,737.0,740.0,741.0,743.0,746.0,746.0,746.0,747.0,749.0,860.0,862.0,863.0,865.0,867.0,868.0,870.0,871.0,874.0,874.0,874.0,875.0,878.0,878.0,878.0,878.0,878.0,878.0,881.0,882.0,883.0,885.0,885.0,885.0,885.0,885.0,885.0,888.0,891.0,892.0,892.0,892.0,892.0,892.0,894.0,895.0,895.0,896.0,896.0,896.0,896.0,897.0,897.0,898.0,898.0,898.0,898.0,898.0,901.0,906.0,906.0,906.0
Papua New Guinea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,15.0,16.0,16.0,19.0,27.0,30.0,31.0,32.0,39.0,62.0,62.0,63.0,63.0,63.0,72.0,91.0,110.0,111.0,114.0,153.0,163.0,188.0,188.0,214.0,214.0,214.0,287.0,271.0,271.0,271.0,323.0,333.0,347.0,347.0,361.0,361.0,361.0,401.0,401.0,419.0,419.0,424.0,453.0,453.0,459.0,459.0,460.0,471.0,471.0,479.0,488.0,497.0,497.0,503.0,504.0,507.0,508.0,508.0,510.0
Tanzania,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,6.0,6.0,6.0,12.0,12.0,12.0,12.0,13.0,13.0,14.0,14.0,19.0,19.0,20.0,20.0,20.0,20.0,22.0,24.0,24.0,25.0,25.0,32.0,32.0,32.0,49.0,53.0,88.0,94.0,147.0,147.0,170.0,254.0,254.0,284.0,284.0,299.0,299.0,299.0,299.0,299.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,480.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0,509.0
Taiwan*,1.0,1.0,3.0,3.0,4.0,5.0,8.0,8.0,9.0,10.0,10.0,10.0,10.0,11.0,11.0,16.0,16.0,17.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,20.0,22.0,22.0,23.0,24.0,26.0,26.0,28.0,30.0,31.0,32.0,32.0,34.0,39.0,40.0,41.0,42.0,42.0,44.0,45.0,45.0,45.0,45.0,47.0,48.0,49.0,50.0,53.0,59.0,67.0,77.0,100.0,108.0,135.0,153.0,169.0,195.0,215.0,235.0,252.0,267.0,283.0,298.0,306.0,322.0,329.0,339.0,348.0,355.0,363.0,373.0,376.0,379.0,380.0,382.0,385.0,388.0,393.0,393.0,395.0,395.0,395.0,398.0,420.0,422.0,425.0,426.0,427.0,428.0,429.0,429.0,429.0,429.0,429.0,429.0,429.0,432.0,436.0,438.0,438.0,439.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,440.0,441.0,441.0,441.0,441.0,441.0,441.0,441.0,442.0,442.0,442.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,443.0,445.0,445.0,445.0,446.0,446.0,446.0,446.0,446.0,446.0,446.0,447.0,447.0,447.0,447.0,447.0,447.0,447.0,448.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,449.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,451.0,455.0,455.0,458.0,458.0,458.0,462.0,467.0,467.0,467.0,467.0,474.0,475.0,474.0,476.0,476.0,477.0,477.0,479.0,477.0,477.0,480.0,481.0,481.0,481.0,482.0,484.0,485.0,486.0,486.0,486.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,487.0,488.0,488.0,488.0,488.0,489.0,489.0,490.0,492.0,493.0,494.0,495.0,495.0,496.0,498.0,498.0,498.0
Burundi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,23.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,42.0,63.0,63.0,63.0,63.0,63.0,63.0,63.0,83.0,83.0,83.0,83.0,83.0,85.0,85.0,85.0,85.0,85.0,104.0,104.0,104.0,104.0,104.0,144.0,144.0,144.0,144.0,144.0,144.0,170.0,170.0,170.0,170.0,170.0,170.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,191.0,269.0,269.0,269.0,303.0,310.0,310.0,310.0,322.0,328.0,328.0,345.0,345.0,361.0,361.0,378.0,378.0,387.0,387.0,387.0,395.0,395.0,395.0,395.0,395.0,400.0,400.0,405.0,408.0,408.0,408.0,409.0,410.0,412.0,412.0,413.0,413.0,416.0,422.0,422.0,426.0,429.0,430.0,430.0,430.0,430.0,431.0,433.0,445.0,445.0,445.0,445.0,448.0,448.0,451.0,460.0,462.0,466.0,466.0,466.0,469.0,469.0,471.0,472.0
Comoros,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,3.0,3.0,3.0,8.0,8.0,8.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,34.0,34.0,78.0,78.0,87.0,87.0,87.0,87.0,87.0,87.0,106.0,106.0,106.0,132.0,132.0,132.0,132.0,141.0,141.0,141.0,141.0,162.0,162.0,163.0,176.0,176.0,176.0,197.0,197.0,210.0,210.0,247.0,247.0,247.0,265.0,265.0,272.0,272.0,272.0,272.0,272.0,303.0,303.0,303.0,309.0,309.0,311.0,311.0,311.0,313.0,314.0,314.0,317.0,317.0,317.0,321.0,321.0,328.0,328.0,328.0,334.0,334.0,337.0,337.0,340.0,340.0,340.0,354.0,354.0,354.0,378.0,378.0,378.0,386.0,386.0,386.0,388.0,388.0,396.0,396.0,399.0,399.0,399.0,399.0,399.0,399.0,403.0,403.0,405.0,405.0,406.0,406.0,417.0,417.0,417.0,417.0,417.0,417.0,417.0,422.0,422.0,423.0,423.0,423.0,427.0,427.0,448.0,448.0,452.0,452.0,452.0,456.0,456.0,456.0,456.0,456.0,456.0
Eritrea,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,4.0,6.0,6.0,6.0,12.0,12.0,15.0,15.0,22.0,22.0,29.0,29.0,31.0,31.0,33.0,33.0,34.0,34.0,34.0,34.0,34.0,35.0,35.0,35.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,39.0,41.0,41.0,41.0,65.0,96.0,109.0,121.0,131.0,142.0,142.0,143.0,143.0,143.0,143.0,144.0,144.0,167.0,191.0,191.0,191.0,203.0,203.0,215.0,215.0,215.0,215.0,215.0,215.0,215.0,232.0,232.0,232.0,232.0,232.0,232.0,232.0,251.0,251.0,251.0,251.0,251.0,251.0,251.0,261.0,261.0,263.0,263.0,265.0,265.0,265.0,279.0,279.0,279.0,279.0,282.0,282.0,282.0,282.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,285.0,304.0,304.0,306.0,306.0,306.0,306.0,306.0,315.0,315.0,317.0,317.0,318.0,318.0,319.0,319.0,319.0,330.0,330.0,330.0,330.0,330.0,341.0,341.0,361.0,361.0,361.0,361.0
Mauritius,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,12.0,14.0,28.0,36.0,42.0,48.0,81.0,94.0,102.0,107.0,128.0,143.0,161.0,169.0,186.0,196.0,227.0,244.0,268.0,273.0,314.0,318.0,319.0,324.0,324.0,324.0,324.0,324.0,324.0,325.0,328.0,328.0,328.0,329.0,331.0,331.0,331.0,332.0,334.0,334.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,332.0,334.0,334.0,334.0,334.0,334.0,335.0,335.0,335.0,335.0,335.0,335.0,335.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,337.0,340.0,340.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,341.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,342.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,343.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,344.0,345.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,346.0,347.0,348.0,348.0,355.0,355.0,355.0,355.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,356.0,361.0,361.0,361.0,361.0,361.0,361.0
Mongolia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,5.0,6.0,6.0,6.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0,12.0,12.0,12.0,12.0,14.0,14.0,14.0,14.0,14.0,15.0,15.0,16.0,16.0,16.0,16.0,16.0,17.0,30.0,30.0,31.0,31.0,31.0,32.0,33.0,34.0,35.0,36.0,37.0,37.0,38.0,38.0,38.0,38.0,38.0,38.0,39.0,39.0,40.0,41.0,41.0,41.0,42.0,42.0,42.0,42.0,42.0,42.0,98.0,98.0,135.0,136.0,140.0,140.0,140.0,140.0,141.0,141.0,141.0,141.0,141.0,148.0,161.0,179.0,179.0,179.0,185.0,185.0,185.0,186.0,191.0,193.0,193.0,194.0,194.0,194.0,197.0,197.0,197.0,197.0,197.0,197.0,201.0,204.0,204.0,206.0,213.0,215.0,215.0,216.0,219.0,219.0,219.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,220.0,225.0,227.0,227.0,227.0,227.0,230.0,230.0,243.0,261.0,261.0,262.0,287.0,287.0,287.0,287.0,287.0,287.0,288.0,288.0,288.0,288.0,289.0,291.0,291.0,291.0,291.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,293.0,297.0,297.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,298.0,300.0,301.0,301.0,301.0,301.0,301.0,304.0,306.0,306.0,310.0,310.0,310.0,310.0,310.0,310.0,310.0,311.0,311.0,311.0,311.0
